gene,is_known,p_S1,p_S2,p_mean,p_max,p_fisher,p_bonf,p_hmp
IFI6,False,0.18590704647676162,0.6986027944111777,0.39606927397364333,0.1859070464767616,0.3949739918303735,0.37181409295352325,0.5419094795339369
RPA2,False,0.07796101949025487,0.0019960079840319,0.0011870528118413937,0.001996007984031878,0.0015200301833447893,0.0039920159680638,0.06238879098896165
RP11-460I13.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
EPB41,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SNRNP40,False,0.16091954022988506,0.0019960079840319,0.0031082864532429033,0.001996007984031878,0.0029047283929092282,0.0039920159680638,0.0627941605939875
RP11-73M7.1,False,0.06196901549225387,0.626746506986028,0.19509333741699764,0.061969015492253865,0.1650004619581138,0.12393803098450774,0.3358368297021533
RP11-73M7.6,False,0.0014992503748125937,0.530938123752495,0.020490371599095503,0.0014992503748125774,0.006476250967229591,0.0029985007496251873,0.05468141820383151
RP4-622L5.7,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
HDAC1,False,0.00399800099950025,0.0019960079840319,4.5951831126544995e-05,0.001996007984031878,0.00010165429775321755,0.0039920159680638,0.05160109163264004
GJB5,False,0.22988505747126436,0.1916167664670658,0.1272940630200834,0.19161676646706582,0.18159251173647717,0.3832335329341316,0.4571801794972601
ZMYM6NB,False,0.017991004497751123,0.0019960079840319,0.00021698984998352877,0.001996007984031878,0.000403432636874812,0.0039920159680638,0.059944576887723394
ZMYM6,False,0.14342828585707146,0.0019960079840319,0.002645902738200423,0.001996007984031878,0.002621939554288577,0.0039920159680638,0.06274730204699386
NCDN,False,0.1874062968515742,0.0019960079840319,0.003870450925481439,0.001996007984031878,0.003325837982841695,0.0039920159680638,0.0628485980808682
AGO3,False,0.020989505247376312,0.0838323353293413,0.007895920471114204,0.020989505247376306,0.012920155159162672,0.041979010494752625,0.183229750550533
RP1-144F13.3,False,0.8860569715142429,0.3612774451097804,0.7262762526973494,0.36127744510978044,0.684747022031813,0.7225548902195608,0.7164316985907586
RP11-656D10.3,False,0.0004997501249375312,0.0419161676646706,0.0001930924223010333,0.0004997501249375258,0.00024662639334704917,0.0009995002498750624,0.031428076646419854
EXO5,False,0.07296351824087956,0.0019960079840319,0.001092740450877705,0.001996007984031878,0.0014322406310199876,0.0039920159680638,0.06233552219538725
EDN2,False,0.030984507746126936,0.3473053892215569,0.05508369759726739,0.030984507746126932,0.05952838021129159,0.06196901549225387,0.2385232334835172
P3H1,False,0.0069965017491254375,0.0279441117764471,0.0010021431682406545,0.006996501749125472,0.0018651544289550737,0.013993003498250875,0.10578774580389821
SZT2-AS1,False,0.6211894052973513,0.0039920159680638,0.04870355325740672,0.003992015968063756,0.01735754010689683,0.0079840319361276,0.08906767607738578
CCDC24,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SLC6A9,False,0.01699150424787606,0.3073852295409182,0.03178888658204415,0.0169915042478761,0.032667882262494286,0.03398300849575212,0.1794516935459062
TMEM53,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
PTCH2,False,0.0009995002498750624,0.1696606786427145,0.002112370029486943,0.0009995002498750516,0.0016418693844346688,0.001999000499750125,0.044579064757630946
TESK2,False,0.4962518740629685,0.0838323353293413,0.1629830123970697,0.08383233532934131,0.17387986410307854,0.1676646706586826,0.3787270614944971
CYP4B1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LINC01562,False,0.3053473263368316,0.1936127744510978,0.16567898777739598,0.1936127744510978,0.2263199327627483,0.3872255489021956,0.4867950500169246
BTF3L4,False,0.01199400299850075,0.0079840319361277,0.00048334959852469606,0.007984031936127733,0.0009818956623915964,0.0159680638722554,0.09791107592961276
RP11-334A14.8,False,0.2843578210894553,0.0019960079840319,0.007371637239978801,0.001996007984031878,0.004809749649005268,0.0039920159680638,0.06296181317937927
RP5-1024G6.5,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TM2D1,False,0.5257371314342829,0.0019960079840319,0.02329746499700769,0.001996007984031878,0.0082476298423384,0.0039920159680638,0.06306280398520335
FOXD3,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
PGM1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AK4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LEPR,False,0.033483258370814596,0.0019960079840319,0.0004327331855582539,0.001996007984031878,0.0007093181549849836,0.0039920159680638,0.061379405332817306
IL12RB2,False,0.0014992503748125937,0.0019960079840319,1.7807366956335002e-05,0.0014992503748125774,4.1055508613996317e-05,0.0029985007496251873,0.04138029443011824
LRRC40,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
HHLA3,False,0.08995502248875563,0.0698602794411177,0.023156408600723544,0.06986027944111772,0.038143734716195254,0.1397205588822354,0.28043594935871785
RP5-952N6.1,False,0.16091954022988506,0.1337325349301397,0.06881896967820633,0.1337325349301397,0.10413106857429422,0.2674650698602794,0.3821933935590715
RP11-262K1.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LINC01360,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-386I14.4,False,0.3458270864567716,0.0279441117764471,0.05130095707608473,0.027944111776447067,0.05449787040354148,0.0558882235528942,0.22739805160654059
PTGFR,False,0.0004997501249375312,0.0059880239520958,2.0329205092317615e-05,0.0004997501249375258,4.1055508613996317e-05,0.0009995002498750624,0.030372836961539352
LINC01140,False,0.6196901549225388,0.0838323353293413,0.22356871568848002,0.08383233532934131,0.20559096702106294,0.1676646706586826,0.3842988506467596
GFI1,True,0.07796101949025487,0.9001996007984032,0.4616292118624601,0.07796101949025491,0.2566279097136074,0.15592203898050974,0.37880706771484896
ABCA4,False,0.02448775612193903,0.1876247504990019,0.021736600164379838,0.024487756121938986,0.02932626181366038,0.04897551224387806,0.2081380202114715
RP11-57H12.3,False,0.0004997501249375312,0.0039920159680638,1.3191773317822175e-05,0.0004997501249375258,2.817924621545398e-05,0.0009995002498750624,0.02980430658637815
RP11-147C23.1,False,0.36431784107946025,0.0019960079840319,0.011276069657242371,0.001996007984031878,0.005982036924619516,0.0039920159680638,0.06301002989470032
RP11-413P11.1,False,0.20789605197401298,0.0019960079840319,0.004513675415799612,0.001996007984031878,0.003646406777618516,0.0039920159680638,0.06288126224952836
RP5-936J12.1,False,0.00399800099950025,0.780439121756487,0.09203231937680889,0.003998000999500206,0.02112329064685481,0.0079960019990005,0.08919220358374141
RP11-153F1.2,False,0.11594202898550725,0.0019960079840319,0.0019822456814169165,0.001996007984031878,0.002168710940785634,0.0039920159680638,0.06264546476465806
PRMT6,False,0.5577211394302849,0.1097804391217564,0.22200331620170388,0.1097804391217565,0.23224387787945844,0.2195608782435128,0.42831164684000256
RP11-475E11.9,False,0.664167916041979,0.1536926147704591,0.3364968401992888,0.15369261477045915,0.3350211624710788,0.3073852295409182,0.49962115452734784
RSBN1,False,0.14642678660669664,0.0019960079840319,0.0027229174036912385,0.001996007984031878,0.002670706460351502,0.0039920159680638,0.0627561219856187
HIPK1-AS1,False,0.0004997501249375312,0.3313373253493014,0.004203026912695806,0.0004997501249375258,0.0016071798705974416,0.0009995002498750624,0.03159105873485386
TSPAN2,False,0.22138930534732634,0.279441117764471,0.16953183617632828,0.22138930534732637,0.23402372964389873,0.4427786106946527,0.4970420368779271
HAO2,False,0.11444277861069466,0.0019960079840319,0.0019482054906371227,0.001996007984031878,0.0021436403484427213,0.0039920159680638,0.06263852121442269
NBPF26,False,0.005497251374312844,0.0718562874251497,0.0023132751076010427,0.005497251374312895,0.0034905614187596967,0.010994502748625687,0.10106018528934939
CH17-118O6.3,False,0.07396301849075462,0.2375249500998004,0.06323305763682185,0.0739630184907546,0.0885724194218076,0.14792603698150925,0.33585845881008647
RP11-763B22.6,False,0.1724137931034483,0.6666666666666666,0.35814853965194593,0.1724137931034484,0.36360034777707306,0.3448275862068966,0.5234239225902138
RP5-998N21.7,False,0.5642178910544727,0.2275449101796407,0.339488798141226,0.22754491017964074,0.39192349153831696,0.4550898203592814,0.5694747076546876
GPR89B,False,0.004497751124437781,0.2215568862275449,0.008437164617561943,0.004497751124437732,0.007883625456097332,0.008995502248875561,0.09389633138973616
FCGR1A,False,0.8015992003998001,0.0518962075848303,0.29077789604116533,0.05189620758483027,0.17387352070365836,0.1037924151696606,0.31222009541847795
HIST2H2AA3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ANP32E,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
MRPS21,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CTSS,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-98D18.3,False,0.14492753623188406,0.4510978043912175,0.20176739537183852,0.14492753623188404,0.24369692731405856,0.2898550724637681,0.4683747203514906
C2CD4D,False,0.6316841579210395,0.0179640718562874,0.10647147038941585,0.017964071856287456,0.06217074007759038,0.0359281437125748,0.18690815588834012
LCE1D,False,0.04997501249375312,0.4570858283433133,0.10758589742811564,0.049975012493753135,0.10916873103996061,0.09995002498750624,0.30016516905511226
PGLYRP3,False,0.44677661169415295,0.0059880239520958,0.030639955717436718,0.0059880239520957446,0.018523011525414912,0.0119760479041916,0.10870905699357675
UBE2Q1,False,0.08395802098950525,0.6047904191616766,0.2156039837833077,0.08395802098950522,0.2021083113833122,0.1679160419790105,0.38398851201766465
LENEP,False,0.030984507746126936,0.2774451097804391,0.04116385189982297,0.030984507746126932,0.04948489449143001,0.06196901549225387,0.2361009843825464
ZBTB7B,False,0.0004997501249375312,0.0179640718562874,6.94330515159658e-05,0.0004997501249375258,0.00011330368221573739,0.0009995002498750624,0.031184087701419998
TRIM46,False,0.0004997501249375312,0.0059880239520958,2.0329205092317615e-05,0.0004997501249375258,4.1055508613996317e-05,0.0009995002498750624,0.030372836961539352
YY1AP1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SYT11,False,0.0004997501249375312,0.1157684630738523,0.000754772622944544,0.0004997501249375258,0.0006223822167330528,0.0009995002498750624,0.03154685634956401
KIAA0907,False,0.9015492253873063,0.2614770459081836,0.6775191998427673,0.26147704590818366,0.5763823250099789,0.5229540918163672,0.6366954444608839
AL365181.2,False,0.07896051974012994,0.373253493013972,0.10989710689562582,0.07896051974012996,0.13334162180473041,0.15792103948025987,0.36103551832297753
RP11-284F21.11,False,0.2703648175912044,0.0019960079840319,0.006790525440538597,0.001996007984031878,0.004600297390068175,0.0039920159680638,0.06295045915589417
HAPLN2,False,0.00399800099950025,0.0019960079840319,4.5951831126544995e-05,0.001996007984031878,0.00010165429775321755,0.0039920159680638,0.05160109163264004
PRCC,False,0.0029985007496251873,0.0039920159680638,6.703375353966923e-05,0.0029985007496251548,0.00014762800379308771,0.005997001499250375,0.058520573598065055
OR6N1,False,0.0009995002498750624,0.0019960079840319,1.2169547560003657e-05,0.0009995002498750516,2.817924621545398e-05,0.001999000499750125,0.036496593430090485
CADM3,False,0.0384807596201899,0.12375249500998,0.019305655482900197,0.03848075962018993,0.030225312128114634,0.0769615192403798,0.24229466825245105
RP11-190A12.8,False,0.020989505247376312,0.0019960079840319,0.00025668999965489103,0.001996007984031878,0.0004642132330343607,0.0039920159680638,0.060376805788775426
LY9,False,0.6981509245377311,0.1736526946107784,0.38303957101130337,0.17365269461077837,0.37704548181780795,0.3473053892215568,0.5273768794921209
ITLN2,False,0.6756621689155422,0.0818363273453093,0.2537561181643666,0.08183632734530932,0.21537431653476247,0.1636726546906186,0.38208674976439994
F11R,False,0.10144927536231885,0.0339321357285429,0.014207948101581547,0.03393213572854292,0.022966215522459477,0.0678642714570858,0.22550986864148725
RP11-544M22.13,False,0.015492253873063468,0.0019960079840319,0.0001846981345926535,0.001996007984031878,0.0003520242455286038,0.0039920159680638,0.05946755922387915
PPOX,False,0.0004997501249375312,0.0578842315369261,0.0002919545423764047,0.0004997501249375258,0.0003312422287506944,0.0009995002498750624,0.031479275954586036
FCGR2B,False,0.0009995002498750624,0.3453093812375249,0.00681882449872484,0.0009995002498750516,0.0030964189587555646,0.001999000499750125,0.044645616575726695
ATF6,False,0.017991004497751123,0.3692614770459081,0.04281313856218971,0.01799100449775115,0.03995420479023315,0.035982008995502246,0.1852305432533965
RP11-359K18.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CCDC190,False,0.6111944027986007,0.3752495009980039,0.4899731387326214,0.3752495009980039,0.5670698455315417,0.7504990019960078,0.6819123361331109
RXRG,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LRRC52,False,0.783608195902049,0.0259481037924151,0.20612792920226664,0.025948103792415078,0.09954097866317924,0.0518962075848302,0.224126788180917
RP11-276E17.2,False,0.7171414292853573,0.2914171656686626,0.507086156132129,0.2914171656686626,0.5361531489594004,0.5828343313373252,0.6437606126225482
CREG1,False,0.777111444277861,0.1956087824351297,0.4732387780706738,0.1956087824351297,0.43836746903404955,0.3912175648702594,0.5590579810199958
RP11-360D2.1,False,0.027486256871564217,0.5369261477045908,0.09827205086421598,0.027486256871564252,0.07697766433050268,0.054972513743128434,0.22868190443227485
CENPL,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
RASAL2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ABL2,False,0.8825587206396801,0.6866267465069861,0.8817595467248878,0.6866267465069861,0.9095246287383753,1.0,0.878840419742799
AXDND1,False,0.12193903048475763,0.1197604790419161,0.048889872481294505,0.11976047904191622,0.07632500744534343,0.2395209580838322,0.34762039153156393
RP11-12M5.3,False,0.06146926536731634,0.1397205588822355,0.03175948136104778,0.06146926536731634,0.04944693451408533,0.12293853073463268,0.29219391046645665
STX6,False,0.6416791604197901,0.9141716566866268,0.88937086181302,0.6416791604197901,0.8995021653308036,1.0,0.8683681085727044
ZNF648,False,0.02348825587206397,0.0019960079840319,0.00029054629196290094,0.001996007984031878,0.0005142034364016279,0.0039920159680638,0.06065763494400433
RP11-538D16.3,False,0.0014992503748125937,0.0858283433133732,0.0010877662747981187,0.0014992503748125774,0.0012814025003851093,0.0029985007496251873,0.05428648208286964
LINC01036,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
RP11-309H21.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP5-1011O1.2,False,0.001999000499750125,0.0499001996007984,0.0006894035909721374,0.001999000499750103,0.0010187359663162976,0.00399800099950025,0.0620000812201596
RP11-101E13.5,False,0.19890054972513743,0.4750499001996008,0.26038810306532156,0.1989005497251375,0.31741113876081173,0.39780109945027486,0.5295276244530941
RP11-563D10.1,False,0.3238380809595202,0.3632734530938123,0.28419169632613583,0.32383808095952027,0.3694082470310962,0.6476761619190404,0.5851701551242605
ATP6V1G3,False,0.6511744127936032,0.1676646706586826,0.3421710158243694,0.16766467065868262,0.35098487105582166,0.3353293413173652,0.5163987231028354
RP11-553K8.2,False,0.0004997501249375312,0.3572854291417165,0.004862467719252805,0.0004997501249375258,0.0017195807792104167,0.0009995002498750624,0.031592786513643674
IGFN1,False,0.010494752623688156,0.4291417165668663,0.039340952144642394,0.010494752623688153,0.028836737902232623,0.020989505247376312,0.14313789042089822
ATP2B4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ZC3H11A,False,0.41529235382308843,0.0019960079840319,0.01437491178537964,0.001996007984031878,0.006710476748168492,0.0039920159680638,0.06303111159760948
ETNK2,False,0.28735632183908044,0.2514970059880239,0.1920449069192871,0.25149700598802394,0.2621463495296137,0.5029940119760478,0.5179126286037908
LRRN2,False,0.5652173913043478,0.0798403193612774,0.18992271176737896,0.07984031936127733,0.18494325981324655,0.1596806387225548,0.37405425834738343
RP11-23I7.1,False,0.0004997501249375312,0.0638722554890219,0.00033225633765265883,0.0004997501249375258,0.0003623664425789208,0.0009995002498750624,0.03149191419741674
RP11-534L20.5,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
LAMB3,False,0.7316341829085458,0.0958083832335329,0.3132979821232633,0.09580838323353291,0.2564052548609793,0.1916167664670658,0.4116184361784544
SYT14,False,0.1854072963518241,0.0059880239520958,0.007983325164376831,0.0059880239520957446,0.008663288132310543,0.0119760479041916,0.10770962535784707
TRAF5,False,0.017491254372813594,0.0019960079840319,0.00021047327682721662,0.001996007984031878,0.00039320969564748953,0.0039920159680638,0.059859239747331615
BATF3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TGFB2,False,0.004497751124437781,0.0019960079840319,5.164398515422608e-05,0.001996007984031878,0.00011330368221573739,0.0039920159680638,0.052583048204961555
LYPLAL1-AS1,False,0.6586706646676662,0.1796407185628742,0.35974606194980907,0.1796407185628741,0.3708664563164773,0.3592814371257484,0.5313110750158279
RP11-95P13.1,False,0.1454272863568216,0.3792415169660678,0.16744846526284918,0.14542728635682156,0.21496405691011955,0.2908545727136432,0.45851470090767676
RP11-400N13.2,False,0.020989505247376312,0.029940119760479,0.0028148188082528502,0.020989505247376306,0.005261383109102402,0.041979010494752625,0.1570932866889023
RP11-400N13.3,False,0.08295852073963018,0.7065868263473054,0.27579291027381136,0.08295852073963017,0.22489876171221035,0.16591704147926037,0.3853361255505847
TAF1A,False,0.03698150924537731,0.4710578842315369,0.09428322101299003,0.03698150924537735,0.08797512210943581,0.07396301849075462,0.26187603544642274
MIA3,False,0.00399800099950025,0.2315369261477046,0.00832635368358714,0.003998000999500206,0.00739157205855645,0.0079960019990005,0.08865820212317246
RP4-559A3.7,False,0.3238380809595202,0.0019960079840319,0.00916815204829724,0.001996007984031878,0.005393499153693471,0.0039920159680638,0.06298858238585468
ACBD3,False,0.00399800099950025,0.0319361277445109,0.0007219349384468554,0.003998000999500206,0.0012724627765796637,0.0079960019990005,0.08429930918316356
ADCK3,False,0.0024987506246876563,0.6626746506986028,0.04569010971554921,0.002498750624687629,0.012259043153241667,0.004997501249375313,0.07056010158023161
MRPL55,False,0.043478260869565216,0.0019960079840319,0.0005852959084379217,0.001996007984031878,0.0008983858645330578,0.0039920159680638,0.06178020632152101
RP11-543E8.1,False,0.0004997501249375312,0.0998003992015968,0.0006106640328145119,0.0004997501249375258,0.0005439388803721856,0.0009995002498750624,0.03153601423345274
GNPAT,False,0.5002498750624688,0.0099800399201596,0.04997835968926845,0.009980039920159611,0.03145191655501167,0.0199600798403192,0.1398916113173155
RP4-799P18.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TARBP1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
IRF2BP2,False,0.05897051474262868,0.0019960079840319,0.0008414097629478867,0.001996007984031878,0.001182626460943137,0.0039920159680638,0.06213951818726227
RBM34,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP5-940F7.2,False,0.2013993003498251,0.1037924151696606,0.06907580537122959,0.10379241516966053,0.10175571577397324,0.2075848303393212,0.37011817771753547
LGALS8-AS1,False,0.001999000499750125,0.6506986027944112,0.03907840152717834,0.001999000499750103,0.009943971096197712,0.00399800099950025,0.06313284741400642
HEATR1,False,0.001999000499750125,0.1896207584830339,0.003941569758025842,0.001999000499750103,0.0033651618597091426,0.00399800099950025,0.06289907288318844
RP11-544D21.2,False,0.14942528735632185,0.0039920159680638,0.004521982162854488,0.003992015968063756,0.005025233664272877,0.0079840319361276,0.088183231619545
GREM2,False,0.5352323838080959,0.0019960079840319,0.02424298879853648,0.001996007984031878,0.008377466208164819,0.0039920159680638,0.06306491979768472
WDR64,False,0.001999000499750125,0.0019960079840319,2.341668097016747e-05,0.001996007984031878,5.3592820653758366e-05,0.0039920159680638,0.044693434876932524
DESI2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-173A6.3,False,0.36931534232883556,0.0718562874251497,0.10207751883113803,0.0718562874251496,0.12284777042111183,0.1437125748502994,0.3468504576218953
RP11-439E19.9,False,0.5282358820589705,0.0179640718562874,0.07589501258854825,0.017964071856287456,0.053686420770385546,0.0359281437125748,0.18640412096510423
OR14A16,False,0.3803098450774613,0.1397205588822355,0.16348835133407924,0.13972055888223545,0.2090881194640254,0.279441117764471,0.45206363321142534
OR2AK2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
OR2M2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
OR2M4,False,0.08695652173913043,0.5349301397205589,0.18419635349189145,0.08695652173913038,0.18922414818932243,0.17391304347826086,0.38677553075619814
OR2T10,False,0.0944527736131934,0.1936127744510978,0.06172895245059251,0.09445277361319326,0.09146467111266865,0.1889055472263868,0.3563228713624201
OR2T27,False,0.5707146426786607,0.1956087824351297,0.31551439992188357,0.1956087824351297,0.3564009822394014,0.3912175648702594,0.5397748305039124
AC079779.7,False,0.28085957021489255,0.0019960079840319,0.0072237475150337405,0.001996007984031878,0.004757518148316486,0.0039920159680638,0.06295908017733554
FAM150B,False,0.011494252873563218,0.0019960079840319,0.00013457748893641597,0.001996007984031878,0.00026802749030074846,0.0039920159680638,0.05832118435197998
AC092159.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AC116609.1,False,0.0009995002498750624,0.0259481037924151,0.0001855401664605516,0.0009995002498750516,0.000299807889806436,0.001999000499750125,0.04387318726933023
RPS7,False,0.001999000499750125,0.467065868263473,0.01814247082942111,0.001999000499750103,0.0074472781671068855,0.00399800099950025,0.06309487167422888
SOX11,False,0.07246376811594203,0.5189620758483033,0.15935398249861787,0.07246376811594202,0.1609757580752189,0.14492753623188406,0.3566096708230572
LINC01247,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AC011747.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RN7SL832P,False,0.816591704147926,0.8622754491017964,0.9206268487739391,0.816591704147926,0.9511323087150442,1.0,0.9158668162985669
AC092687.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ATP6V1C2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AC092687.4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
GACAT3,False,0.36281859070464767,0.0419161676646706,0.07069367258259385,0.041916167664670656,0.07886753230037002,0.0838323353293412,0.2741355109711997
RP11-130L8.1,False,0.782608695652174,0.0778443113772455,0.32577110287659206,0.07784431137724535,0.2313905383075343,0.155688622754491,0.3763025788674983
AC009411.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
TP53I3,False,0.26636681659170414,0.0079840319361277,0.015976561765586705,0.007984031936127733,0.01521256011776162,0.0159680638722554,0.12451252401936971
CENPO,False,0.0004997501249375312,0.1636726546906187,0.0012661844024691726,0.0004997501249375258,0.0008515958721728722,0.0009995002498750624,0.03156671846018743
RAB10,False,0.18140929535232383,0.0359281437125748,0.027664470787654993,0.0359281437125748,0.03932280360167073,0.0718562874251496,0.2449034386160013
SLC30A3,False,0.09995002498750624,0.0259481037924151,0.01127403579429409,0.025948103792415078,0.0180372173696719,0.0518962075848302,0.20297830752073967
C2orf16,False,0.4917541229385307,0.1017964071856287,0.18045847421040295,0.10179640718562866,0.19996273696014777,0.2035928143712574,0.4107015853150458
ALK,False,0.2288855572213893,0.0019960079840319,0.005223742402210352,0.001996007984031878,0.00397061127840459,0.0039920159680638,0.06290869854656568
XDH,False,0.21189405297351324,0.3972055888223553,0.2266713915773465,0.21189405297351327,0.2924726078660951,0.4237881059470265,0.5256998886537804
LINC01317,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
EIF2AK2,False,0.8190904547726137,0.9700598802395208,0.975886257337568,0.8190904547726137,0.9772839631565635,1.0,0.942446671500411
HNRNPLL,False,0.9090454772613693,0.3752495009980039,0.763951125313941,0.3752495009980039,0.7080004847649819,0.7504990019960078,0.728845492963621
PPM1B,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AC016722.4,False,0.9490254872563718,0.1317365269461078,0.6427264872708072,0.13173652694610782,0.3849745280673047,0.2634730538922156,0.4809965980041918
FBXO11,False,0.42028985507246375,0.590818363273453,0.5080387619881241,0.42028985507246375,0.5942319432628578,0.8405797101449275,0.7008379713195592
RP11-191L17.1,False,0.006496751624187906,0.0059880239520958,0.000205227481962722,0.0059880239520957446,0.00043393814549019805,0.0119760479041916,0.07894316316532102
PSME4,False,0.4962518740629685,0.0758483033932135,0.1537867980147889,0.07584830339321347,0.16108700468460657,0.151696606786427,0.3627462837581798
